gtin,placement_id,schedule_id,oos,novelty_id,state_id,inventory
7702914114608.0,82.0,227765.0,0,0,0,42.0
7702914159401.0,82.0,227765.0,0,0,0,48.0
7702914164108.0,82.0,227765.0,0,0,0,118.0
7702914550505.0,82.0,227765.0,0,0,0,20.0
7702914594820.0,82.0,227765.0,0,0,0,208.0
7702914594943.0,82.0,227765.0,0,0,0,32.0
7702914595032.0,82.0,227765.0,0,0,0,16.0
7702914596787.0,82.0,227765.0,0,0,0,114.0
7702914596794.0,82.0,227765.0,0,0,0,110.0
7702914597418.0,82.0,227765.0,0,0,0,117.0
7702914599023.0,82.0,227765.0,0,0,0,117.0
7702914599030.0,82.0,227765.0,0,0,0,119.0
7702914600392.0,82.0,227765.0,0,0,0,4.0
7702993015469.0,82.0,227765.0,0,0,0,80.0
7703133008266.0,82.0,227765.0,0,0,0,20.0
7703133030212.0,82.0,227765.0,0,0,0,7.0
7703133073509.0,82.0,227765.0,0,0,0,11.0
7703296000275.0,82.0,227765.0,0,0,0,114.0
7703296000480.0,82.0,227765.0,0,0,0,112.0
7703363005462.0,82.0,227765.0,0,0,0,299.0
7703588001041.0,82.0,227765.0,0,0,0,5.0
7703588001546.0,82.0,227765.0,0,0,0,7.0
7703588001560.0,82.0,227765.0,0,0,0,12.0
7703812012690.0,82.0,227765.0,0,0,0,35.0
7703812400244.0,82.0,227765.0,0,0,0,72.0
7703812400268.0,82.0,227765.0,0,0,0,21.0
7705326011800.0,82.0,227765.0,0,0,0,157.0
7705326016485.0,82.0,227765.0,0,0,0,57.0
7705326018694.0,82.0,227765.0,0,0,0,117.0
7705326018717.0,82.0,227765.0,0,0,0,162.0
7705326019318.0,82.0,227765.0,0,0,0,205.0
7705326070340.0,82.0,227765.0,0,0,0,28.0
7705326071330.0,82.0,227765.0,0,0,0,57.0
7705326073365.0,82.0,227765.0,0,0,0,33.0
7705326074454.0,82.0,227765.0,0,0,0,531.0
7705326075505.0,82.0,227765.0,0,0,0,483.0
7705326076809.0,82.0,227765.0,0,0,0,40.0
7705326077592.0,82.0,227765.0,0,0,0,27.0
7705326077837.0,82.0,227765.0,0,0,0,88.0
7705326077844.0,82.0,227765.0,0,0,0,41.0
7705326078261.0,82.0,227765.0,0,0,0,282.0
7705326079008.0,82.0,227765.0,0,0,0,66.0
7705326079152.0,82.0,227765.0,0,0,0,131.0
7705326079183.0,82.0,227765.0,0,0,0,1.0
7705326079336.0,82.0,227765.0,0,0,0,92.0
7705326079343.0,82.0,227765.0,0,0,0,110.0
7705326079510.0,82.0,227765.0,0,0,0,128.0
7705326080530.0,82.0,227765.0,0,0,0,26.0
7705326081513.0,82.0,227765.0,0,0,0,225.0
7705326081803.0,82.0,227765.0,0,0,0,66.0
7705326090874.0,82.0,227765.0,0,0,0,19.0
7706800002994.0,82.0,227765.0,0,0,0,47.0
7706800003113.0,82.0,227765.0,0,0,0,28.0
7707096200255.0,82.0,227765.0,0,0,0,3.0
7707096231716.0,82.0,227765.0,0,0,0,57.5
7707096246154.0,82.0,227765.0,0,0,0,2.75
7707096264684.0,82.0,227765.0,0,0,0,14.75
7707096271682.0,82.0,227765.0,0,0,0,173.0
7707203350071.0,82.0,227765.0,0,0,0,250.0
7707203350224.0,82.0,227765.0,0,0,0,246.0
7707203350231.0,82.0,227765.0,0,0,0,32.0
7707203350514.0,82.0,227765.0,0,0,0,46.0
7707203350972.0,82.0,227765.0,0,0,0,94.0
7707203351184.0,82.0,227765.0,0,0,0,34.0
7707203351368.0,82.0,227765.0,0,0,0,117.0
7707203352440.0,82.0,227765.0,0,0,0,52.0
7707203357063.0,82.0,227765.0,0,0,0,91.0
7707203357476.0,82.0,227765.0,0,0,0,148.0
7707203359692.0,82.0,227765.0,0,0,0,38.0
7707211631476.0,82.0,227765.0,0,0,0,89.0
7707232170015.0,82.0,227765.0,0,0,0,201.0
7707232170114.0,82.0,227765.0,0,0,0,420.0
7707232170459.0,82.0,227765.0,0,0,0,727.0
7707232172224.0,82.0,227765.0,0,0,0,41.0
7707232172934.0,82.0,227765.0,0,0,0,594.0
7707254792554.0,82.0,227765.0,0,0,0,51.0
7707280883783.0,82.0,227765.0,0,0,0,178.0
7707283720122.0,82.0,227765.0,0,0,0,12.0
7707331405537.0,82.0,227765.0,0,0,0,114.0
7708965796909.0,82.0,227765.0,0,0,0,27.0
7709071689406.0,82.0,227765.0,0,0,0,2.0
7709071689499.0,82.0,227765.0,0,0,0,29.0
7709225626493.0,82.0,227765.0,0,0,0,29.0
7750168000581.0,82.0,227765.0,0,0,0,29.0
7790520984524.0,82.0,227765.0,0,0,0,34.0
7794640170133.0,82.0,227765.0,0,0,0,73.0
7794640170720.0,82.0,227765.0,0,0,0,96.0
7794640171550.0,82.0,227765.0,0,0,0,41.0
7804300010638.0,82.0,227765.0,0,0,0,69.0
7804300120603.0,82.0,227765.0,0,0,0,44.0
7804315000402.0,82.0,227765.0,0,0,0,48.0
7861002900117.0,82.0,227765.0,0,0,0,61.0
7861002900421.0,82.0,227765.0,0,0,0,70.0
7861002942001.0,82.0,227765.0,0,0,0,19.0
7891010031046.0,82.0,227765.0,0,0,0,28.0
7891010038908.0,82.0,227765.0,0,0,0,62.0
7891010501105.0,82.0,227765.0,0,0,0,30.0
7891010882983.0,82.0,227765.0,0,0,0,52.0
7891010974336.0,82.0,227765.0,0,0,0,152.0
7891024027998.0,82.0,227765.0,0,0,0,65.0
7891024033449.0,82.0,227765.0,0,0,0,15.0
7891024134429.0,82.0,227765.0,0,0,0,23.0
7891024183090.0,82.0,227765.0,0,0,0,22.0
7891024183281.0,82.0,227765.0,0,0,0,47.0
7891040112968.0,82.0,227765.0,0,0,0,9.0
7891150044616.0,82.0,227765.0,0,0,0,85.0
7891150046481.0,82.0,227765.0,0,0,0,117.0
7891150075405.0,82.0,227765.0,0,0,0,141.0
7891150076051.0,82.0,227765.0,0,0,0,139.0
7896014184491.0,82.0,227765.0,0,0,0,20.0
7896014184507.0,82.0,227765.0,0,0,0,8.0
7896014184514.0,82.0,227765.0,0,0,0,28.0
7896015520045.0,82.0,227765.0,0,0,0,44.0
7896015527457.0,82.0,227765.0,0,0,0,27.0
7896074603833.0,82.0,227765.0,0,0,0,31.0
7898024396994.0,82.0,227765.0,0,0,0,6.0
7899026493704.0,82.0,227765.0,0,0,0,15.0
7899026493711.0,82.0,227765.0,0,0,0,33.0
7899026493766.0,82.0,227765.0,0,0,0,31.0
8000500050897.0,82.0,227765.0,0,0,0,42.0
8410660108183.0,82.0,227765.0,0,0,0,72.0
8423352800142.0,82.0,227765.0,0,0,0,4.0
8715200813061.0,82.0,227765.0,0,0,0,10.0
8719200452985.0,82.0,227765.0,0,0,0,111.0
8719200453012.0,82.0,227765.0,0,0,0,39.0
8719200453043.0,82.0,227765.0,0,0,0,27.0
9002490100070.0,82.0,227765.0,0,0,0,33.0
5000281015248.0,104.0,227766.0,1,41,0,0.0
7509546678030.0,104.0,227766.0,1,41,0,0.0
7702001041855.0,104.0,227766.0,1,41,0,0.0
7702001121731.0,104.0,227766.0,1,41,0,0.0
7702001121779.0,104.0,227766.0,1,41,0,0.0
7702001148592.0,104.0,227766.0,1,41,0,0.0
7702004110602.0,104.0,227766.0,1,41,0,0.0
7702026032425.0,104.0,227766.0,1,41,0,0.0
7702050018853.0,104.0,227766.0,1,41,0,0.0
7702120008821.0,104.0,227766.0,1,41,0,0.0
7702189017604.0,104.0,227766.0,1,41,0,0.0
7702398026992.0,104.0,227766.0,1,41,0,0.0
7702506112197.0,104.0,227766.0,1,41,0,0.0
7703133008259.0,104.0,227766.0,1,41,0,0.0
7703133008266.0,104.0,227766.0,1,41,0,0.0
7703133088510.0,104.0,227766.0,1,41,0,0.0
7707203353096.0,104.0,227766.0,1,41,0,0.0
8000500199404.0,104.0,227766.0,1,41,0,0.0
42210283.0,132.0,227767.0,0,0,0,13.0
50196135.0,132.0,227767.0,0,0,0,720.0
50196388.0,132.0,227767.0,0,0,0,666.0
50196913.0,132.0,227767.0,0,0,0,27.0
78924482.0,132.0,227767.0,0,0,0,31.0
80135463.0,132.0,227767.0,0,0,0,52.0
80177173.0,132.0,227767.0,0,0,0,222.0
80177616.0,132.0,227767.0,0,0,0,30.0
16000135437.0,132.0,227767.0,0,0,0,62.0
25293003606.0,132.0,227767.0,0,0,0,157.0
33844000059.0,132.0,227767.0,0,0,0,5.0
33844001018.0,132.0,227767.0,0,0,0,82.0
33844002619.0,132.0,227767.0,0,0,0,24.0
33844003265.0,132.0,227767.0,0,0,0,4.0
33844004484.0,132.0,227767.0,0,0,0,8.0
36632074652.0,132.0,227767.0,0,0,0,109.0
38000184932.0,132.0,227767.0,0,0,0,15.0
38000184949.0,132.0,227767.0,0,0,0,12.0
38000184956.0,132.0,227767.0,0,0,0,24.0
38000185069.0,132.0,227767.0,0,0,0,22.0
38000846731.0,132.0,227767.0,0,0,0,33.0
38000846748.0,132.0,227767.0,0,0,0,17.0
41333900483.0,132.0,227767.0,0,0,0,354.0
41333904481.0,132.0,227767.0,0,0,0,213.0
47400097728.0,132.0,227767.0,0,0,0,33.0
47400179660.0,132.0,227767.0,0,0,0,32.0
70847004707.0,132.0,227767.0,0,0,0,55.0
70847034322.0,132.0,227767.0,0,0,0,26.0
72247435983.0,132.0,227767.0,0,0,0,29.0
79400052926.0,132.0,227767.0,0,0,0,52.0
80432400432.0,132.0,227767.0,0,0,0,38.0
80432402795.0,132.0,227767.0,0,0,0,78.0
80432402931.0,132.0,227767.0,0,0,0,1.0
650240015670.0,132.0,227767.0,0,0,0,24.0
650240029158.0,132.0,227767.0,0,0,0,28.0
650240035166.0,132.0,227767.0,0,0,0,49.0
658480001101.0,132.0,227767.0,0,0,0,263.0
706460183351.0,132.0,227767.0,0,0,0,41.0
722008000317.0,132.0,227767.0,0,0,0,173.0
722008000898.0,132.0,227767.0,0,0,0,91.0
744607002295.0,132.0,227767.0,0,0,0,53.0
783094051034.0,132.0,227767.0,0,0,0,283.0
783094051102.0,132.0,227767.0,0,0,0,165.0
3263280120470.0,132.0,227767.0,0,0,0,513.0
3614228298896.0,132.0,227767.0,0,0,0,11.0
4005800255014.0,132.0,227767.0,0,0,0,43.0
4005800255090.0,132.0,227767.0,0,0,0,18.0
4005900491060.0,132.0,227767.0,0,0,0,22.0
4005900645265.0,132.0,227767.0,0,0,0,21.0
5000196003774.0,132.0,227767.0,0,0,0,146.0
5000196006027.0,132.0,227767.0,0,0,0,31.0
5000267013602.0,132.0,227767.0,0,0,0,34.0
5000267014203.0,132.0,227767.0,0,0,0,92.0
5000267023601.0,132.0,227767.0,0,0,0,18.0
5000267024233.0,132.0,227767.0,0,0,0,86.0
5000281003160.0,132.0,227767.0,0,0,0,349.0
5000281004020.0,132.0,227767.0,0,0,0,41.0
5000281005034.0,132.0,227767.0,0,0,0,2.0
5000281015248.0,132.0,227767.0,0,0,0,1.0
5000281021621.0,132.0,227767.0,0,0,0,17.0
5000289925440.0,132.0,227767.0,0,0,0,77.0
5000299611104.0,132.0,227767.0,0,0,0,17.0
5010327000176.0,132.0,227767.0,0,0,0,12.0
5011013100118.0,132.0,227767.0,0,0,0,47.0
5011013100156.0,132.0,227767.0,0,0,0,102.0
6920354824395.0,132.0,227767.0,0,0,0,50.0
7319470066793.0,132.0,227767.0,0,0,0,10.0
7401005010583.0,132.0,227767.0,0,0,0,2.0
7441008164821.0,132.0,227767.0,0,0,0,51.0
7441163412430.0,132.0,227767.0,0,0,0,14.0
7500435011884.0,132.0,227767.0,0,0,0,91.0
7500435108256.0,132.0,227767.0,0,0,0,81.0
7500435116763.0,132.0,227767.0,0,0,0,218.0
7500435128315.0,132.0,227767.0,0,0,0,8.0
7500435138703.0,132.0,227767.0,0,0,0,36.0
7500435143172.0,132.0,227767.0,0,0,0,13.0
7500435147194.0,132.0,227767.0,0,0,0,85.0
7500435147330.0,132.0,227767.0,0,0,0,76.0
7500435151320.0,132.0,227767.0,0,0,0,64.0
7500435155892.0,132.0,227767.0,0,0,0,179.0
7500435158749.0,132.0,227767.0,0,0,0,35.0
7500435180375.0,132.0,227767.0,0,0,0,42.0
7501008015315.0,132.0,227767.0,0,0,0,13.0
7501032926168.0,132.0,227767.0,0,0,0,21.0
7501032926175.0,132.0,227767.0,0,0,0,11.0
7501055363346.0,132.0,227767.0,0,0,0,79.0
7501056325398.0,132.0,227767.0,0,0,0,33.0
7501056330330.0,132.0,227767.0,0,0,0,23.0
7501065064578.0,132.0,227767.0,0,0,0,37.0
7501071907555.0,132.0,227767.0,0,0,0,81.0
7501071907562.0,132.0,227767.0,0,0,0,64.0
7501086453931.0,132.0,227767.0,0,0,0,95.0
7501086454181.0,132.0,227767.0,0,0,0,83.0
7501086454198.0,132.0,227767.0,0,0,0,96.0
7502214739866.0,132.0,227767.0,0,0,0,7.0
7506195178645.0,132.0,227767.0,0,0,0,65.0
7506195178669.0,132.0,227767.0,0,0,0,58.0
7506195196984.0,132.0,227767.0,0,0,0,18.0
7506205809101.0,132.0,227767.0,0,0,0,2.0
7506339304824.0,132.0,227767.0,0,0,0,47.0
7506339323474.0,132.0,227767.0,0,0,0,116.0
7506339391657.0,132.0,227767.0,0,0,0,101.0
7506339391671.0,132.0,227767.0,0,0,0,239.0
7509546059099.0,132.0,227767.0,0,0,0,15.0
7509546061160.0,132.0,227767.0,0,0,0,24.0
7509546067230.0,132.0,227767.0,0,0,0,7.0
7509546068558.0,132.0,227767.0,0,0,0,10.0
7509546076478.0,132.0,227767.0,0,0,0,36.0
7509546650890.0,132.0,227767.0,0,0,0,57.0
7509546651811.0,132.0,227767.0,0,0,0,48.0
7509546655543.0,132.0,227767.0,0,0,0,124.0
7509546671260.0,132.0,227767.0,0,0,0,51.0
7509546678030.0,132.0,227767.0,0,0,0,56.0
7509552912258.0,132.0,227767.0,0,0,0,33.0
7591005001657.0,132.0,227767.0,0,0,0,25.0
7591005677791.0,132.0,227767.0,0,0,0,19.0
7591005992894.0,132.0,227767.0,0,0,0,18.0
7591005994195.0,132.0,227767.0,0,0,0,13.0
7591005995970.0,132.0,227767.0,0,0,0,13.0
7591057001056.0,132.0,227767.0,0,0,0,29.0
7591057001070.0,132.0,227767.0,0,0,0,143.0
7591083017793.0,132.0,227767.0,0,0,0,23.0
7613034027610.0,132.0,227767.0,0,0,0,16.0
7622201461386.0,132.0,227767.0,0,0,0,18.0
7622201767969.0,132.0,227767.0,0,0,0,23.0
7622300116507.0,132.0,227767.0,0,0,0,51.0
7622300124502.0,132.0,227767.0,0,0,0,47.0
7622300622787.0,132.0,227767.0,0,0,0,36.0
7622300622824.0,132.0,227767.0,0,0,0,7.0
7622300623920.0,132.0,227767.0,0,0,0,4.0
7701001106229.0,132.0,227767.0,0,0,0,130.0
7701001147406.0,132.0,227767.0,0,0,0,19.0
7701001147413.0,132.0,227767.0,0,0,0,26.0
7701001659428.0,132.0,227767.0,0,0,0,11.0
7701001670881.0,132.0,227767.0,0,0,0,470.0
7701001670898.0,132.0,227767.0,0,0,0,450.0
7701001768496.0,132.0,227767.0,0,0,0,22.0
7701001775876.0,132.0,227767.0,0,0,0,3.0
7701018005058.0,132.0,227767.0,0,0,0,129.0
7701018007151.0,132.0,227767.0,0,0,0,102.0
7701018007212.0,132.0,227767.0,0,0,0,79.0
7701101230152.0,132.0,227767.0,0,0,0,26.0
7701101247150.0,132.0,227767.0,0,0,0,19.0
7701101247266.0,132.0,227767.0,0,0,0,336.0
7701101342930.0,132.0,227767.0,0,0,0,119.0
7701101356715.0,132.0,227767.0,0,0,0,111.0
7701101359556.0,132.0,227767.0,0,0,0,32.0
7701101359587.0,132.0,227767.0,0,0,0,356.0
7702001011308.0,132.0,227767.0,0,0,0,34.0
7702001011315.0,132.0,227767.0,0,0,0,16.0
7702001012053.0,132.0,227767.0,0,0,0,221.0
7702001012084.0,132.0,227767.0,0,0,0,29.0
7702001016068.0,132.0,227767.0,0,0,0,33.0
7702001020096.0,132.0,227767.0,0,0,0,121.0
7702001020171.0,132.0,227767.0,0,0,0,25.0
7702001020355.0,132.0,227767.0,0,0,0,17.0
7702001020393.0,132.0,227767.0,0,0,0,15.0
7702001029723.0,132.0,227767.0,0,0,0,116.4
7702001041978.0,132.0,227767.0,0,0,0,67.0
7702001042425.0,132.0,227767.0,0,0,0,58.0
7702001046409.0,132.0,227767.0,0,0,0,57.0
7702001046423.0,132.0,227767.0,0,0,0,94.0
7702001047437.0,132.0,227767.0,0,0,0,206.0
7702001048106.0,132.0,227767.0,0,0,0,200.0
7702001050420.0,132.0,227767.0,0,0,0,138.0
7702001054718.0,132.0,227767.0,0,0,0,120.0
7702001062218.0,132.0,227767.0,0,0,0,31.0
7702001082131.0,132.0,227767.0,0,0,0,57.0
7702001086023.0,132.0,227767.0,0,0,0,115.0
7702001086054.0,132.0,227767.0,0,0,0,101.0
7702001086337.0,132.0,227767.0,0,0,0,80.0
7702001086498.0,132.0,227767.0,0,0,0,85.0
7702001100019.0,132.0,227767.0,0,0,0,145.0
7702001100736.0,132.0,227767.0,0,0,0,73.0
7702001106325.0,132.0,227767.0,0,0,0,37.0
7702001117017.0,132.0,227767.0,0,0,0,86.0
7702001121731.0,132.0,227767.0,0,0,0,7.0
7702001121748.0,132.0,227767.0,0,0,0,33.0
7702001121755.0,132.0,227767.0,0,0,0,140.0
7702001121779.0,132.0,227767.0,0,0,0,194.0
7702001133611.0,132.0,227767.0,0,0,0,61.0
7702001134410.0,132.0,227767.0,0,0,0,71.0
7702001148615.0,132.0,227767.0,0,0,0,13.0
7702001153800.0,132.0,227767.0,0,0,0,15.0
7702001155187.0,132.0,227767.0,0,0,0,88.0
7702001157013.0,132.0,227767.0,0,0,0,61.0
7702001158072.0,132.0,227767.0,0,0,0,8.0
7702001158171.0,132.0,227767.0,0,0,0,9.83
7702001158867.0,132.0,227767.0,0,0,0,46.0
7702004001924.0,132.0,227767.0,0,0,0,3957.33
7702004003539.0,132.0,227767.0,0,0,0,416.02
7702004013514.0,132.0,227767.0,0,0,0,62.0
7702004013675.0,132.0,227767.0,0,0,0,194.0
7702004110589.0,132.0,227767.0,0,0,0,121.31
7702006201346.0,132.0,227767.0,0,0,0,82.0
7702006300087.0,132.0,227767.0,0,0,0,33.0
7702006652742.0,132.0,227767.0,0,0,0,55.0
7702006914963.0,132.0,227767.0,0,0,0,23.0
7702007009873.0,132.0,227767.0,0,0,0,87.0
7702007031553.0,132.0,227767.0,0,0,0,17.0
7702007036565.0,132.0,227767.0,0,0,0,1.0
7702007036749.0,132.0,227767.0,0,0,0,848.0
7702007038439.0,132.0,227767.0,0,0,0,19.0
7702007038507.0,132.0,227767.0,0,0,0,18.0
7702007042702.0,132.0,227767.0,0,0,0,6.0
7702007042719.0,132.0,227767.0,0,0,0,13.0
7702007043365.0,132.0,227767.0,0,0,0,33.0
7702007043402.0,132.0,227767.0,0,0,0,1513.0
7702007043426.0,132.0,227767.0,0,0,0,155.0
7702007043808.0,132.0,227767.0,0,0,0,13.0
7702007045390.0,132.0,227767.0,0,0,0,10.0
7702007046144.0,132.0,227767.0,0,0,0,182.0
7702007049176.0,132.0,227767.0,0,0,0,7.0
7702007049183.0,132.0,227767.0,0,0,0,29.0
7702007049428.0,132.0,227767.0,0,0,0,4.66
7702007055269.0,132.0,227767.0,0,0,0,12.0
7702007056693.0,132.0,227767.0,0,0,0,0.63
7702007056778.0,132.0,227767.0,0,0,0,34.0
7702007058413.0,132.0,227767.0,0,0,0,17.0
7702007059908.0,132.0,227767.0,0,0,0,3.24
7702007062298.0,132.0,227767.0,0,0,0,9.42
7702007063660.0,132.0,227767.0,0,0,0,21.0
7702007063707.0,132.0,227767.0,0,0,0,22.0
7702007063882.0,132.0,227767.0,0,0,0,2.29
7702007064131.0,132.0,227767.0,0,0,0,12.0
7702007068498.0,132.0,227767.0,0,0,0,2.71
7702007070552.0,132.0,227767.0,0,0,0,18.0
7702007071450.0,132.0,227767.0,0,0,0,16.0
7702007205626.0,132.0,227767.0,0,0,0,30.0
7702007213874.0,132.0,227767.0,0,0,0,28.0
7702007541106.0,132.0,227767.0,0,0,0,2.9
7702010225109.0,132.0,227767.0,0,0,0,120.0
7702010225123.0,132.0,227767.0,0,0,0,38.0
7702010280276.0,132.0,227767.0,0,0,0,17.0
7702010281327.0,132.0,227767.0,0,0,0,207.0
7702010282652.0,132.0,227767.0,0,0,0,30.0
7702010320101.0,132.0,227767.0,0,0,0,85.0
7702010380747.0,132.0,227767.0,0,0,0,4.0
7702010381256.0,132.0,227767.0,0,0,0,23.0
7702010382079.0,132.0,227767.0,0,0,0,310.0
7702010382147.0,132.0,227767.0,0,0,0,10.0
7702010611278.0,132.0,227767.0,0,0,0,184.0
7702010611940.0,132.0,227767.0,0,0,0,43.0
7702010612084.0,132.0,227767.0,0,0,0,90.0
7702010631795.0,132.0,227767.0,0,0,0,76.0
7702010780363.0,132.0,227767.0,0,0,0,394.0
7702010780769.0,132.0,227767.0,0,0,0,41.0
7702010880636.0,132.0,227767.0,0,0,0,326.0
7702010880797.0,132.0,227767.0,0,0,0,218.0
7702010881480.0,132.0,227767.0,0,0,0,12.0
7702010911620.0,132.0,227767.0,0,0,0,118.0
7702010970719.0,132.0,227767.0,0,0,0,17.0
7702010971112.0,132.0,227767.0,0,0,0,22.0
7702010972294.0,132.0,227767.0,0,0,0,20.0
7702011001764.0,132.0,227767.0,0,0,0,72.0
7702011002181.0,132.0,227767.0,0,0,0,39.0
7702011013859.0,132.0,227767.0,0,0,0,5.0
7702011021939.0,132.0,227767.0,0,0,0,74.0
7702018013012.0,132.0,227767.0,0,0,0,17.0
7702018874729.0,132.0,227767.0,0,0,0,28.0
7702020011228.0,132.0,227767.0,0,0,0,260.0
7702020017855.0,132.0,227767.0,0,0,0,142.0
7702020052313.0,132.0,227767.0,0,0,0,104.0
7702020101103.0,132.0,227767.0,0,0,0,15.0
7702020112017.0,132.0,227767.0,0,0,0,102.0
7702020211208.0,132.0,227767.0,0,0,0,28.0
7702020211239.0,132.0,227767.0,0,0,0,12.0
7702020212052.0,132.0,227767.0,0,0,0,140.0
7702024008019.0,132.0,227767.0,0,0,0,52.0
7702024014911.0,132.0,227767.0,0,0,0,247.0
7702024017769.0,132.0,227767.0,0,0,0,58.0
7702024026785.0,132.0,227767.0,0,0,0,674.0
7702024027591.0,132.0,227767.0,0,0,0,107.0
7702024034605.0,132.0,227767.0,0,0,0,37.0
7702024046554.0,132.0,227767.0,0,0,0,71.0
7702024053224.0,132.0,227767.0,0,0,0,37.0
7702024056409.0,132.0,227767.0,0,0,0,94.0
7702024068310.0,132.0,227767.0,0,0,0,74.0
7702024071532.0,132.0,227767.0,0,0,0,85.0
7702024075011.0,132.0,227767.0,0,0,0,85.0
7702024185635.0,132.0,227767.0,0,0,0,481.0
7702024341338.0,132.0,227767.0,0,0,0,30.0
7702024393887.0,132.0,227767.0,0,0,0,25.0
7702025131389.0,132.0,227767.0,0,0,0,87.0
7702025134366.0,132.0,227767.0,0,0,0,22.0
7702025142439.0,132.0,227767.0,0,0,0,38.0
7702025144228.0,132.0,227767.0,0,0,0,25.0
7702025145447.0,132.0,227767.0,0,0,0,12.0
7702025185344.0,132.0,227767.0,0,0,0,171.0
7702025186969.0,132.0,227767.0,0,0,0,131.34
7702025189243.0,132.0,227767.0,0,0,0,115.0
7702026032050.0,132.0,227767.0,0,0,0,24.0
7702026032302.0,132.0,227767.0,0,0,0,37.0
7702026032876.0,132.0,227767.0,0,0,0,38.0
7702026032951.0,132.0,227767.0,0,0,0,169.0
7702026062545.0,132.0,227767.0,0,0,0,115.0
7702026175283.0,132.0,227767.0,0,0,0,209.0
7702026183585.0,132.0,227767.0,0,0,0,109.0
7702026184247.0,132.0,227767.0,0,0,0,93.0
7702026186289.0,132.0,227767.0,0,0,0,5.0
7702026187606.0,132.0,227767.0,0,0,0,47.0
7702026187613.0,132.0,227767.0,0,0,0,44.0
7702026188313.0,132.0,227767.0,0,0,0,75.0
7702026200152.0,132.0,227767.0,0,0,0,307.0
7702026200855.0,132.0,227767.0,0,0,0,333.0
7702026311155.0,132.0,227767.0,0,0,0,13.0
7702026311179.0,132.0,227767.0,0,0,0,30.0
7702026313418.0,132.0,227767.0,0,0,0,68.0
7702026320157.0,132.0,227767.0,0,0,0,92.0
7702026320744.0,132.0,227767.0,0,0,0,23.0
7702026624958.0,132.0,227767.0,0,0,0,80.0
7702027414763.0,132.0,227767.0,0,0,0,75.0
7702027429569.0,132.0,227767.0,0,0,0,82.0
7702027470134.0,132.0,227767.0,0,0,0,18.0
7702027470233.0,132.0,227767.0,0,0,0,16.0
7702031260486.0,132.0,227767.0,0,0,0,16.0
7702031282792.0,132.0,227767.0,0,0,0,78.0
7702031407263.0,132.0,227767.0,0,0,0,28.0
7702031407287.0,132.0,227767.0,0,0,0,64.0
7702031407348.0,132.0,227767.0,0,0,0,12.0
7702031407393.0,132.0,227767.0,0,0,0,24.0
7702031407423.0,132.0,227767.0,0,0,0,59.0
7702031563327.0,132.0,227767.0,0,0,0,24.0
7702031777977.0,132.0,227767.0,0,0,0,32.0
7702031887942.0,132.0,227767.0,0,0,0,53.0
7702032106691.0,132.0,227767.0,0,0,0,318.0
7702032110896.0,132.0,227767.0,0,0,0,529.0
7702035431110.0,132.0,227767.0,0,0,0,60.0
7702035432117.0,132.0,227767.0,0,0,0,94.0
7702035432339.0,132.0,227767.0,0,0,0,174.0
7702035432445.0,132.0,227767.0,0,0,0,103.0
7702035833839.0,132.0,227767.0,0,0,0,87.0
7702037870283.0,132.0,227767.0,0,0,0,20.0
7702037870320.0,132.0,227767.0,0,0,0,63.0
7702037913102.0,132.0,227767.0,0,0,0,52.0
7702044246811.0,132.0,227767.0,0,0,0,21.0
7702044246842.0,132.0,227767.0,0,0,0,31.0
7702045006681.0,132.0,227767.0,0,0,0,7.0
7702045277784.0,132.0,227767.0,0,0,0,11.0
7702045402483.0,132.0,227767.0,0,0,0,28.0
7702045554892.0,132.0,227767.0,0,0,0,6.0
7702045557169.0,132.0,227767.0,0,0,0,13.0
7702045893571.0,132.0,227767.0,0,0,0,3.0
7702045995008.0,132.0,227767.0,0,0,0,12.0
7702047005330.0,132.0,227767.0,0,0,0,145.0
7702047038765.0,132.0,227767.0,0,0,0,97.0
7702047137789.0,132.0,227767.0,0,0,0,75.0
7702049000531.0,132.0,227767.0,0,0,0,31.0
7702057070335.0,132.0,227767.0,0,0,0,32.0
7702057073930.0,132.0,227767.0,0,0,0,32.0
7702057075088.0,132.0,227767.0,0,0,0,182.0
7702057075101.0,132.0,227767.0,0,0,0,304.0
7702057081027.0,132.0,227767.0,0,0,0,19.0
7702057085230.0,132.0,227767.0,0,0,0,6.0
7702057088835.0,132.0,227767.0,0,0,0,17.0
7702057104603.0,132.0,227767.0,0,0,0,21.0
7702057557171.0,132.0,227767.0,0,0,0,14.0
7702057701536.0,132.0,227767.0,0,0,0,23.0
7702057735869.0,132.0,227767.0,0,0,0,12.0
7702057802431.0,132.0,227767.0,0,0,0,78.0
7702057802455.0,132.0,227767.0,0,0,0,72.0
7702057802486.0,132.0,227767.0,0,0,0,42.0
7702059202024.0,132.0,227767.0,0,0,0,145.0
7702059205025.0,132.0,227767.0,0,0,0,159.0
7702059301017.0,132.0,227767.0,0,0,0,15.0
7702059601209.0,132.0,227767.0,0,0,0,11.0
7702059601308.0,132.0,227767.0,0,0,0,33.0
7702059601315.0,132.0,227767.0,0,0,0,15.0
7702059601322.0,132.0,227767.0,0,0,0,14.0
7702059601339.0,132.0,227767.0,0,0,0,19.0
7702059601742.0,132.0,227767.0,0,0,0,16.0
7702059602190.0,132.0,227767.0,0,0,0,13.0
7702084050003.0,132.0,227767.0,0,0,0,13.0
7702084050645.0,132.0,227767.0,0,0,0,13.0
